class,label,prediction
oilseed,13.0,4.0
oilseed,13.0,2.0
oilseed,13.0,19.0
oilseed,13.0,2.0
oilseed,13.0,4.0
hog,53.0,2.0
palmkernel,82.0,18.0
gnp,16.0,20.0
gnp,16.0,16.0
gnp,16.0,2.0
gnp,16.0,16.0
reserves,25.0,2.0
reserves,25.0,16.0
reserves,25.0,2.0
reserves,25.0,2.0
reserves,25.0,2.0
reserves,25.0,2.0
zinc,41.0,28.0
zinc,41.0,2.0
zinc,41.0,2.0
livestock,22.0,2.0
livestock,22.0,3.0
livestock,22.0,14.0
livestock,22.0,2.0
livestock,22.0,22.0
livestock,22.0,2.0
bop,20.0,2.0
bop,20.0,2.0
bop,20.0,2.0
bop,20.0,23.0
bop,20.0,2.0
bop,20.0,2.0
bop,20.0,20.0
bop,20.0,3.0
copra-cake,79.0,4.0
ipi,31.0,2.0
ipi,31.0,2.0
ipi,31.0,2.0
ipi,31.0,2.0
ipi,31.0,16.0
lumber,59.0,4.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,7.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,7.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,7.0
unknown,2.0,2.0
unknown,2.0,7.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,0.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,5.0
unknown,2.0,2.0
unknown,2.0,5.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,3.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,0.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,7.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,0.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,0.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,7.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,1.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
unknown,2.0,2.0
fuel,54.0,5.0
corn,10.0,3.0
corn,10.0,4.0
corn,10.0,1.0
corn,10.0,2.0
corn,10.0,1.0
corn,10.0,2.0
corn,10.0,2.0
corn,10.0,6.0
corn,10.0,18.0
corn,10.0,4.0
corn,10.0,2.0
corn,10.0,4.0
corn,10.0,4.0
corn,10.0,2.0
corn,10.0,4.0
corn,10.0,2.0
corn,10.0,4.0
corn,10.0,4.0
corn,10.0,4.0
cpu,77.0,3.0
coconut,72.0,13.0
lead,48.0,17.0
lead,48.0,2.0
wheat,8.0,3.0
wheat,8.0,3.0
wheat,8.0,2.0
wheat,8.0,2.0
wheat,8.0,2.0
wheat,8.0,4.0
wheat,8.0,2.0
wheat,8.0,4.0
wheat,8.0,2.0
wheat,8.0,2.0
wheat,8.0,2.0
wheat,8.0,4.0
wheat,8.0,2.0
wheat,8.0,4.0
wheat,8.0,4.0
wheat,8.0,2.0
wheat,8.0,3.0
wheat,8.0,4.0
wheat,8.0,2.0
wheat,8.0,4.0
wheat,8.0,4.0
wheat,8.0,4.0
wheat,8.0,2.0
pet-chem,42.0,2.0
palm-oil,39.0,5.0
palm-oil,39.0,18.0
palm-oil,39.0,18.0
palm-oil,39.0,18.0
palm-oil,39.0,18.0
palm-oil,39.0,2.0
retail,44.0,2.0
retail,44.0,2.0
retail,44.0,2.0
heat,56.0,56.0
heat,56.0,5.0
money-supply,11.0,2.0
money-supply,11.0,3.0
money-supply,11.0,16.0
money-supply,11.0,2.0
money-supply,11.0,2.0
money-supply,11.0,2.0
money-supply,11.0,11.0
money-supply,11.0,3.0
money-supply,11.0,16.0
money-supply,11.0,3.0
money-supply,11.0,2.0
money-supply,11.0,2.0
money-supply,11.0,2.0
income,60.0,2.0
cocoa,24.0,2.0
cocoa,24.0,3.0
cocoa,24.0,2.0
cocoa,24.0,3.0
cocoa,24.0,24.0
cocoa,24.0,2.0
gold,17.0,1.0
gold,17.0,0.0
gold,17.0,43.0
gold,17.0,2.0
gold,17.0,2.0
gold,17.0,2.0
gold,17.0,1.0
gold,17.0,1.0
gold,17.0,2.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,14.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,2.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,7.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,2.0
crude,5.0,5.0
crude,5.0,2.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,2.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,5.0
crude,5.0,2.0
crude,5.0,0.0
tea,63.0,2.0
barley,36.0,2.0
barley,36.0,2.0
barley,36.0,18.0
barley,36.0,2.0
coffee,15.0,0.0
coffee,15.0,1.0
coffee,15.0,6.0
coffee,15.0,1.0
coffee,15.0,4.0
coffee,15.0,2.0
coffee,15.0,5.0
coffee,15.0,2.0
coffee,15.0,3.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,6.0
trade,6.0,6.0
trade,6.0,2.0
trade,6.0,1.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,3.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,6.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,3.0
trade,6.0,3.0
trade,6.0,5.0
trade,6.0,5.0
trade,6.0,6.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,3.0
trade,6.0,2.0
trade,6.0,6.0
trade,6.0,6.0
trade,6.0,2.0
trade,6.0,5.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,6.0
trade,6.0,7.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,2.0
trade,6.0,6.0
trade,6.0,3.0
trade,6.0,6.0
trade,6.0,2.0
trade,6.0,2.0
housing,55.0,7.0
lei,57.0,2.0
lei,57.0,2.0
lei,57.0,2.0
yen,29.0,3.0
yen,29.0,2.0
yen,29.0,2.0
veg-oil,18.0,2.0
veg-oil,18.0,2.0
veg-oil,18.0,13.0
veg-oil,18.0,5.0
veg-oil,18.0,2.0
veg-oil,18.0,13.0
veg-oil,18.0,5.0
veg-oil,18.0,18.0
veg-oil,18.0,39.0
veg-oil,18.0,5.0
veg-oil,18.0,5.0
veg-oil,18.0,2.0
meal-feed,38.0,2.0
orange,49.0,2.0
orange,49.0,2.0
orange,49.0,4.0
cpi,23.0,20.0
cpi,23.0,2.0
cpi,23.0,23.0
cpi,23.0,2.0
cpi,23.0,2.0
cpi,23.0,2.0
cpi,23.0,2.0
cpi,23.0,23.0
alum,34.0,3.0
alum,34.0,2.0
alum,34.0,3.0
alum,34.0,2.0
silver,43.0,2.0
silver,43.0,2.0
jet,73.0,5.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,1.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,1.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,7.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,3.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,1.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,7.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,5.0
earn,0.0,0.0
earn,0.0,3.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,3.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,1.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,1.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,7.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,1.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,1.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,1.0
earn,0.0,2.0
earn,0.0,5.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,1.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,2.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
earn,0.0,0.0
soybean,19.0,4.0
soybean,19.0,13.0
soybean,19.0,2.0
soybean,19.0,4.0
soybean,19.0,2.0
soybean,19.0,2.0
dlr,12.0,3.0
dlr,12.0,3.0
dlr,12.0,2.0
dlr,12.0,2.0
dlr,12.0,2.0
dlr,12.0,3.0
dlr,12.0,16.0
dlr,12.0,3.0
dlr,12.0,3.0
dlr,12.0,2.0
dlr,12.0,3.0
dlr,12.0,3.0
dlr,12.0,2.0
dlr,12.0,3.0
dlr,12.0,3.0
dlr,12.0,3.0
copper,28.0,2.0
copper,28.0,28.0
copper,28.0,2.0
iron-steel,32.0,2.0
iron-steel,32.0,6.0
iron-steel,32.0,3.0
iron-steel,32.0,2.0
sun-meal,90.0,38.0
sunseed,58.0,13.0
sunseed,58.0,2.0
jobs,27.0,27.0
jobs,27.0,27.0
jobs,27.0,2.0
jobs,27.0,27.0
jobs,27.0,27.0
jobs,27.0,27.0
jobs,27.0,27.0
cotton,30.0,2.0
cotton,30.0,0.0
cotton,30.0,2.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,3.0
grain,4.0,2.0
grain,4.0,1.0
grain,4.0,8.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,1.0
grain,4.0,2.0
grain,4.0,6.0
grain,4.0,1.0
grain,4.0,2.0
grain,4.0,4.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,18.0
grain,4.0,2.0
grain,4.0,8.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,4.0
grain,4.0,4.0
grain,4.0,2.0
grain,4.0,2.0
grain,4.0,8.0
grain,4.0,2.0
grain,4.0,4.0
grain,4.0,2.0
grain,4.0,4.0
grain,4.0,4.0
grain,4.0,2.0
sugar,14.0,14.0
sugar,14.0,14.0
sugar,14.0,14.0
sugar,14.0,9.0
sugar,14.0,14.0
sugar,14.0,14.0
sugar,14.0,14.0
sugar,14.0,2.0
sugar,14.0,14.0
naphtha,76.0,5.0
naphtha,76.0,2.0
tin,45.0,2.0
tin,45.0,2.0
tin,45.0,2.0
interest,7.0,2.0
interest,7.0,3.0
interest,7.0,7.0
interest,7.0,7.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,16.0
interest,7.0,3.0
interest,7.0,7.0
interest,7.0,7.0
interest,7.0,3.0
interest,7.0,7.0
interest,7.0,3.0
interest,7.0,2.0
interest,7.0,7.0
interest,7.0,7.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,2.0
interest,7.0,16.0
interest,7.0,7.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,7.0
interest,7.0,7.0
interest,7.0,3.0
interest,7.0,7.0
interest,7.0,7.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,3.0
interest,7.0,5.0
interest,7.0,2.0
rice,33.0,4.0
rice,33.0,4.0
rice,33.0,4.0
sorghum,40.0,2.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,2.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,7.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,7.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,7.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,3.0
money-fx,3.0,2.0
money-fx,3.0,6.0
money-fx,3.0,3.0
money-fx,3.0,12.0
money-fx,3.0,2.0
money-fx,3.0,16.0
money-fx,3.0,12.0
money-fx,3.0,3.0
money-fx,3.0,2.0
carcass,26.0,2.0
carcass,26.0,4.0
carcass,26.0,2.0
carcass,26.0,6.0
nat-gas,21.0,2.0
nat-gas,21.0,5.0
nat-gas,21.0,1.0
nat-gas,21.0,5.0
nat-gas,21.0,2.0
nat-gas,21.0,5.0
nat-gas,21.0,5.0
rubber,37.0,3.0
rubber,37.0,2.0
rubber,37.0,2.0
rubber,37.0,2.0
strategic-metal,50.0,2.0
strategic-metal,50.0,28.0
strategic-metal,50.0,2.0
ship,9.0,2.0
ship,9.0,2.0
ship,9.0,3.0
ship,9.0,1.0
ship,9.0,5.0
ship,9.0,2.0
ship,9.0,2.0
ship,9.0,4.0
ship,9.0,2.0
ship,9.0,5.0
ship,9.0,1.0
ship,9.0,5.0
ship,9.0,2.0
ship,9.0,2.0
ship,9.0,2.0
ship,9.0,5.0
ship,9.0,2.0
ship,9.0,2.0
ship,9.0,2.0
ship,9.0,5.0
ship,9.0,2.0
ship,9.0,5.0
ship,9.0,5.0
ship,9.0,5.0
wpi,46.0,2.0
l-cattle,67.0,14.0
soy-meal,51.0,3.0
soy-meal,51.0,2.0
dmk,61.0,2.0
